Metabolites,ion,Transcription-factors,feature,coef,coef (abs),cor,pval,fdr
4-Aminobutanoate,102.0600,OPI1,YHL020C,0.0,0.0,0.247986297132,0.321101522369,0.40350156781
4-Aminobutanoate,102.0600,RIM101,YHL027W,0.0,0.0,0.235863382458,0.346074404134,0.426538656111
4-Aminobutanoate,102.0600,STE12,YHR084W,0.0,0.0,0.131174719063,0.603883089202,0.663087313634
NAD,662.1000,PHO4,YFR034C,0.0,0.0,-0.7213938628,0.000727379681516,0.00266543158462
4-Aminobutanoate,102.0600,STB5,YHR178W,0.0,0.0,0.244231017085,0.328720781675,0.409775220992
NAD,662.1000,RPH1,YER169W,0.0,0.0,-0.91453283691,1.09190312406e-07,5.18416613685e-06
NAD,662.1000,SPT2,YER161C,0.0,0.0,-0.828456359336,2.16789249569e-05,0.000182806069906
NAD,662.1000,SWI4,YER111C,0.0,0.0,-0.822224487758,2.82456808583e-05,0.000224322061799
NAD,662.1000,GLN3,YER040W,0.0,0.0,-0.926017803734,3.57148463751e-08,3.87793972389e-06
NAD,662.1000,GZF3,YJL110C,0.0,0.0,-0.584403751003,0.0108665528348,0.0243226825566
NAD,662.1000,SPT23,YKL020C,0.0,0.0,-0.827639597349,2.24571259563e-05,0.000188475770985
2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine,312.0600,SMP1,YBR182C,0.0,0.0,0.357535345581,0.145210640615,0.213131746709
4-Aminobutanoate,102.0600,PHO4,YFR034C,0.0,0.0,0.327202563712,0.185045820796,0.258640503099
NAD,662.1000,FKH2,YNL068C,0.0,0.0,0.90436120376,2.59771023732e-07,8.86468618486e-06
4-Aminobutanoate,102.0600,STP1,YDR463W,0.0,0.0,0.280101370324,0.260260322552,0.344072968798
4-Aminobutanoate,102.0600,GCN4,YEL009C,0.0,0.0,0.269842921778,0.278850668403,0.361430183853
NAD,662.1000,MSN2,YMR037C,0.0,0.0,-0.91453283691,1.09190312406e-07,5.18416613685e-06
NAD,662.1000,MAC1,YMR021C,0.0,0.0,-0.738461007179,0.000465599105467,0.00191140685402
4-Aminobutanoate,102.0600,GLN3,YER040W,0.0,0.0,0.256184107809,0.304834233876,0.38978803676
NAD,662.1000,SOK2,YMR016C,0.0,0.0,-0.91453283691,1.09190312406e-07,5.18416613685e-06
NAD,662.1000,YOX1,YML027W,0.0,0.0,-0.782556062486,0.000123730986166,0.00070490746401
4-Aminobutanoate,102.0600,SPT2,YER161C,0.0,0.0,0.347289309688,0.157935401574,0.228734029866
NAD,662.1000,SFP1,YLR403W,0.0,0.0,0.897729069477,4.34707197564e-07,1.28297367497e-05
NAD,662.1000,HAP1,YLR256W,0.0,0.0,0.834173493428,1.68487021339e-05,0.000148977997815
4-Aminobutanoate,102.0600,RPH1,YER169W,0.0,0.0,0.253264705977,0.310569701101,0.394122154099
NAD,662.1000,RFX1,YLR176C,0.0,0.0,-0.925047856558,3.95140677706e-08,3.87793972389e-06
NAD,662.1000,ACE2,YLR131C,0.0,0.0,-0.844931251316,1.02112861587e-05,0.000101370222594
NAD,662.1000,CHA4,YLR098C,0.0,0.0,-0.773207268887,0.0001678229028,0.000875995759599
NAD,662.1000,DAL80,YKR034W,0.0,0.0,-0.423984679757,0.0795174864363,0.127978032702
4-Aminobutanoate,102.0600,GAT1,YFL021W,0.0,0.0,0.0593085716284,0.815166989873,0.851830002815
4-Aminobutanoate,102.0600,SKN7,YHR206W,0.0,0.0,0.0709541815842,0.779650958116,0.821001780388
NAD,662.1000,STP1,YDR463W,0.0,0.0,-0.89455790098,5.4930923412e-07,1.42736311115e-05
NAD,662.1000,CAD1,YDR423C,0.0,0.0,-0.472093723059,0.0479137917428,0.0825265939798
NAD,662.1000,SUM1,YDR310C,0.0,0.0,-0.789511624183,9.76824072963e-05,0.000589332534627
dUDP,387.0000,CRZ1,YNL027W,0.0,0.0,-0.505311274152,0.0324266593313,0.0597635645398
4-Aminobutanoate,102.0600,BAS1,YKR099W,0.0,0.0,-0.0144929435781,0.954484179251,0.96419678422
dUDP,387.0000,MSN2,YMR037C,0.0,0.0,-0.910302432119,1.5852832471e-07,5.96941139941e-06
4-Aminobutanoate,102.0600,CHA4,YLR098C,0.0,0.0,0.282628943135,0.255801803834,0.338793899074
dUDP,387.0000,STB4,YMR019W,0.0,0.0,-0.821997345436,2.85139596738e-05,0.000225498567512
dUDP,387.0000,SOK2,YMR016C,0.0,0.0,-0.910302432119,1.5852832471e-07,5.96941139941e-06
dUDP,387.0000,YOX1,YML027W,0.0,0.0,-0.703942564707,0.00111217202467,0.0038433286422
4-Aminobutanoate,102.0600,ACE2,YLR131C,0.0,0.0,0.252777257745,0.311533561888,0.394449586176
4-Aminobutanoate,102.0600,RFX1,YLR176C,0.0,0.0,0.211450975289,0.399624940093,0.477190196372
4-Aminobutanoate,102.0600,ECM22,YLR228C,0.0,0.0,0.154279727344,0.541040745355,0.607523387072
4-Aminobutanoate,102.0600,HAP1,YLR256W,0.0,0.0,-0.279869851968,0.260671120126,0.344407577952
dUDP,387.0000,ACE2,YLR131C,0.0,0.0,-0.837507412294,1.44820648166e-05,0.000130159792425
dUDP,387.0000,CHA4,YLR098C,0.0,0.0,-0.837233986696,1.46648026847e-05,0.000131262004358
4-Aminobutanoate,102.0600,SFP1,YLR403W,0.0,0.0,-0.187173188675,0.457052157716,0.529269306708
dUDP,387.0000,DAL80,YKR034W,0.0,0.0,-0.519031670932,0.0272995324826,0.0513383908783
4-Aminobutanoate,102.0600,YAP1,YML007W,0.0,0.0,0.1938667744,0.440816468586,0.514011301331
dUDP,387.0000,ABF1,YKL112W,0.0,0.0,0.776612694485,0.000150435158667,0.000804113681217
4-Aminobutanoate,102.0600,DAL80,YKR034W,0.0,0.0,0.300027872554,0.22641700753,0.305432207811
4-Aminobutanoate,102.0600,ASH1,YKL185W,0.0,0.0,0.206555773529,0.410876204568,0.486370531586
dUDP,387.0000,DAL82,YNL314W,0.0,0.0,-0.625554254936,0.00549361839045,0.0144554970659
4-Aminobutanoate,102.0600,CBF1,YJR060W,0.0,0.0,-0.2078079125,0.407982228624,0.484257167019
4-Aminobutanoate,102.0600,XBP1,YIL101C,0.0,0.0,0.245645563144,0.325838426677,0.407070418997
NAD,662.1000,SWI5,YDR146C,0.0,0.0,-0.69105998915,0.00149394498359,0.00494477015173
4-Aminobutanoate,102.0600,FKH1,YIL131C,0.0,0.0,0.267584201099,0.283050566444,0.365356050303
4-Aminobutanoate,102.0600,YAP5,YIR018W,0.0,0.0,-0.159348487076,0.527661734504,0.594333794821
NAD,662.1000,THI2,YBR240C,0.0,0.0,-0.632101854493,0.00488607624296,0.0132232844047
4-Aminobutanoate,102.0600,ZAP1,YJL056C,0.0,0.0,0.265612209604,0.286748758033,0.369039061605
4-Aminobutanoate,102.0600,GZF3,YJL110C,0.0,0.0,0.298111688904,0.229541696271,0.308873524564
4-Aminobutanoate,102.0600,SPT23,YKL020C,0.0,0.0,0.252882298924,0.311325707334,0.394449586176
dUDP,387.0000,YAP7,YOL028C,0.0,0.0,-0.667538084254,0.00247050447087,0.00754435770581
dUDP,387.0000,GAL4,YPL248C,0.0,0.0,0.242631786167,0.331997360397,0.413387819331
dUDP,387.0000,AFT2,YPL202C,0.0,0.0,-0.841110327752,1.22500057766e-05,0.000115818236433
4-Aminobutanoate,102.0600,RGT1,YKL038W,0.0,0.0,0.240106808414,0.337209254918,0.418796184309
dUDP,387.0000,MET31,YPL038W,0.0,0.0,0.798264609915,7.16398389162e-05,0.00046704897968
dUDP,387.0000,HAP5,YOR358W,0.0,0.0,-0.888615167915,8.35432533647e-07,1.94620105004e-05
4-Aminobutanoate,102.0600,MSN4,YKL062W,0.0,0.0,0.122500432869,0.628212482754,0.68395616268
dUDP,387.0000,INO4,YOL108C,0.0,0.0,-0.910302432119,1.5852832471e-07,5.96941139941e-06
4-Aminobutanoate,102.0600,YHP1,YDR451C,0.0,0.0,0.279191093624,0.261877815181,0.345792713637
NAD,662.1000,YAP7,YOL028C,0.0,0.0,-0.595701438543,0.00909050836633,0.0213710121336
NAD,662.1000,INO4,YOL108C,0.0,0.0,-0.91453283691,1.09190312406e-07,5.18416613685e-06
Pyruvate,87.0100,ZAP1,YJL056C,0.0,0.0,0.643928709057,0.00392760846501,0.0110682540485
Pyruvate,87.0100,SOK2,YMR016C,0.0,0.0,0.575078884302,0.0125328340081,0.0272626588384
Pyruvate,87.0100,YOX1,YML027W,0.0,0.0,0.419033474471,0.08347356459,0.133264813644
4-Aminobutanoate,102.0600,RDS1,YCR106W,0.0,0.0,0.125993577909,0.618369283833,0.676273668449
Pyruvate,87.0100,LEU3,YLR451W,0.0,0.0,-0.289397755988,0.244099241606,0.324870654277
Pyruvate,87.0100,SFP1,YLR403W,0.0,0.0,-0.592558210699,0.00955931279205,0.0222338009988
Pyruvate,87.0100,HAP1,YLR256W,0.0,0.0,-0.490337178922,0.0388387319915,0.0690747481021
4-Aminobutanoate,102.0600,MBP1,YDL056W,0.0,0.0,0.237002897576,0.343680743678,0.424546801014
Pyruvate,87.0100,RFX1,YLR176C,0.0,0.0,0.651465312503,0.00340142138177,0.00974895577137
Pyruvate,87.0100,ACE2,YLR131C,0.0,0.0,0.481381527001,0.0431124446174,0.0757502647179
Pyruvate,87.0100,CHA4,YLR098C,0.0,0.0,0.405548882538,0.094974746545,0.149012102338
4-Aminobutanoate,102.0600,PHO2,YDL106C,0.0,0.0,0.20855611802,0.406258203707,0.482998321663
Pyruvate,87.0100,DAL80,YKR034W,0.0,0.0,0.0566441957444,0.823343664375,0.858215526001
Pyruvate,87.0100,ASH1,YKL185W,0.0,0.0,0.680089257936,0.0018993298991,0.00604684620939
4-Aminobutanoate,102.0600,UGA3,YDL170W,0.0,0.0,0.327279131915,0.184936944703,0.258640503099
Pyruvate,87.0100,MSN4,YKL062W,0.0,0.0,0.596760581437,0.00893677201517,0.0211461647683
Pyruvate,87.0100,RGT1,YKL038W,0.0,0.0,0.627462725044,0.00531052456457,0.0140754680207
Pyruvate,87.0100,SPT23,YKL020C,0.0,0.0,0.554236585039,0.0169961813968,0.0346265486665
Pyruvate,87.0100,MAC1,YMR021C,0.0,0.0,0.44476627534,0.064400110497,0.107366291088
Pyruvate,87.0100,MSN2,YMR037C,0.0,0.0,0.575078884302,0.0125328340081,0.0272626588384
4-Aminobutanoate,102.0600,THI2,YBR240C,0.0,0.0,0.37742353974,0.12257028438,0.184871202407
Pyruvate,87.0100,AZF1,YOR113W,0.0,0.0,0.615789188971,0.00651249551118,0.016557962976
4-Aminobutanoate,102.0600,RTG3,YBL103C,0.0,0.0,0.181327649095,0.47147466834,0.542518796446
Pyruvate,87.0100,GAL4,YPL248C,0.0,0.0,-0.31628971735,0.201002844515,0.276616390939
Pyruvate,87.0100,AFT2,YPL202C,0.0,0.0,0.440996784125,0.0669690719358,0.110803373567
Pyruvate,87.0100,GCR1,YPL075W,0.0,0.0,-0.672154894595,0.00224591273979,0.00698728407934
Pyruvate,87.0100,MET31,YPL038W,0.0,0.0,-0.463987713382,0.0524260255517,0.089312355542
Pyruvate,87.0100,HAP5,YOR358W,0.0,0.0,0.573588203112,0.0128171299954,0.0277154573365
Pyruvate,87.0100,TYE7,YOR344C,0.0,0.0,-0.424092824952,0.0794326404435,0.127935757175
Pyruvate,87.0100,CIN5,YOR028C,0.0,0.0,0.657378216519,0.00303032091736,0.00893147217748
4-Aminobutanoate,102.0600,TEC1,YBR083W,0.0,0.0,0.287278893214,0.247725394174,0.329105130046
Pyruvate,87.0100,INO4,YOL108C,0.0,0.0,0.575078884302,0.0125328340081,0.0272626588384
Pyruvate,87.0100,YAP7,YOL028C,0.0,0.0,0.265853601976,0.286294486945,0.368671674227
Pyruvate,87.0100,DAL82,YNL314W,0.0,0.0,0.235175848876,0.347523257439,0.42784148492
Pyruvate,87.0100,RAP1,YNL216W,0.0,0.0,-0.591010630549,0.00979715757574,0.0226453358293
Pyruvate,87.0100,SKO1,YNL167C,0.0,0.0,0.563112590721,0.0149630481308,0.0312720546581
Pyruvate,87.0100,FKH2,YNL068C,0.0,0.0,-0.562255550416,0.01515049857,0.0315217659093
4-Aminobutanoate,102.0600,REB1,YBR049C,0.0,0.0,0.06575753671,0.795452414034,0.836028908687
Pyruvate,87.0100,SIP4,YJL089W,0.0,0.0,-0.56979643922,0.0135634923769,0.02901338624
Pyruvate,87.0100,FKH1,YIL131C,0.0,0.0,0.519682900764,0.0270728962595,0.0509717288195
4-Aminobutanoate,102.0600,CAD1,YDR423C,0.0,0.0,0.331409264508,0.179127364708,0.253377049562
Pyruvate,87.0100,XBP1,YIL101C,0.0,0.0,0.548396861076,0.0184487814102,0.0369652647706
Pyruvate,87.0100,UGA3,YDL170W,0.0,0.0,0.345696498583,0.159979792646,0.231234855817
Pyruvate,87.0100,PHO2,YDL106C,0.0,0.0,0.398526165638,0.101398343982,0.158068510533
Pyruvate,87.0100,MBP1,YDL056W,0.0,0.0,0.540246843099,0.0206377835621,0.0406062336032
Pyruvate,87.0100,RPN4,YDL020C,0.0,0.0,0.640379550335,0.00419747796383,0.011722879633
Pyruvate,87.0100,THI2,YBR240C,0.0,0.0,0.20836909481,0.406688776589,0.483247164347
Pyruvate,87.0100,TEC1,YBR083W,0.0,0.0,0.579502822402,0.0117186195345,0.025773882239
4-Aminobutanoate,102.0600,UME6,YDR207C,0.0,0.0,0.178640872661,0.478178727187,0.548324407854
4-Aminobutanoate,102.0600,MET32,YDR253C,0.0,0.0,-0.262432359494,0.292773809157,0.375907112992
Pyruvate,87.0100,PDR3,YBL005W,0.0,0.0,0.672305324084,0.00223888837045,0.00697536690593
4-Aminobutanoate,102.0600,YAP6,YDR259C,0.0,0.0,-0.202739602968,0.419763748076,0.495280402917
4-Aminobutanoate,102.0600,SUM1,YDR310C,0.0,0.0,0.225205343019,0.368923384826,0.447627040255
NAD,662.1000,GAL4,YPL248C,0.0,0.0,0.269135157509,0.280162557337,0.362485204517
NAD,662.1000,AFT2,YPL202C,0.0,0.0,-0.805504282062,5.48044825309e-05,0.000377580409614
NAD,662.1000,GCR1,YPL075W,0.0,0.0,0.830896085873,1.94900052794e-05,0.000168913379089
NAD,662.1000,MET31,YPL038W,0.0,0.0,0.787220973335,0.000105690559551,0.000625550628885
NAD,662.1000,HAP5,YOR358W,0.0,0.0,-0.898181829993,4.20164965089e-07,1.2570414846e-05
NAD,662.1000,TYE7,YOR344C,0.0,0.0,0.756965841854,0.000275996845225,0.0012825044893
Pyruvate,87.0100,INO2,YDR123C,0.0,0.0,0.575078884302,0.0125328340081,0.0272626588384
4-Aminobutanoate,102.0600,SWI5,YDR146C,0.0,0.0,0.228467864409,0.361841040362,0.440993767941
4-Aminobutanoate,102.0600,INO2,YDR123C,0.0,0.0,0.253264705977,0.310569701101,0.394122154099
Pyruvate,87.0100,RPH1,YER169W,0.0,0.0,0.575078884302,0.0125328340081,0.0272626588384
Pyruvate,87.0100,STB5,YHR178W,0.0,0.0,0.568242266146,0.0138792288548,0.0295153221215
Pyruvate,87.0100,STE12,YHR084W,0.0,0.0,0.49899444932,0.0350234062056,0.0638490143181
Pyruvate,87.0100,RIM101,YHL027W,0.0,0.0,0.27051530442,0.277607860884,0.360032997727
Pyruvate,87.0100,OPI1,YHL020C,0.0,0.0,0.600802062531,0.00836924384286,0.020064136721
4-Aminobutanoate,102.0600,NRG1,YDR043C,0.0,0.0,0.192836451987,0.443295947711,0.516158881008
Pyruvate,87.0100,HSF1,YGL073W,0.0,0.0,-0.543652233309,0.0196996028825,0.0390416812117
Pyruvate,87.0100,PHO4,YFR034C,0.0,0.0,0.28431443312,0.2528554673,0.33529832458
Pyruvate,87.0100,SPT2,YER161C,0.0,0.0,0.572199308888,0.0130866173994,0.0281310751971
Pyruvate,87.0100,ADR1,YDR216W,0.0,0.0,0.301948222875,0.223313129684,0.302365700701
Pyruvate,87.0100,SWI4,YER111C,0.0,0.0,0.439986908517,0.0676700552112,0.111456561524
Pyruvate,87.0100,GLN3,YER040W,0.0,0.0,0.612292095652,0.00691257773644,0.0171752784714
Pyruvate,87.0100,STP1,YDR463W,0.0,0.0,0.584020060999,0.0109314157755,0.0244112597686
Pyruvate,87.0100,CAD1,YDR423C,0.0,0.0,0.113683854708,0.653320229008,0.706884970162
Pyruvate,87.0100,SUM1,YDR310C,0.0,0.0,0.393701113325,0.10598885662,0.164053623571
Pyruvate,87.0100,YAP6,YDR259C,0.0,0.0,-0.45727114808,0.0564015027269,0.0952675034459
Pyruvate,87.0100,MET32,YDR253C,0.0,0.0,-0.477797207674,0.0449198174823,0.0783359114959
4-Aminobutanoate,102.0600,YOX1,YML027W,0.0,0.0,0.308887385291,0.212327092721,0.28946465075
4-Aminobutanoate,102.0600,SOK2,YMR016C,0.0,0.0,0.253264705977,0.310569701101,0.394122154099
dUDP,387.0000,PHD1,YKL043W,0.0,0.0,0.642241445201,0.00405407746489,0.0113659886821
L-Proline,114.0600,YOX1,YML027W,0.0,0.0,0.553924385996,0.0170714753707,0.0347475323482
Nicotinate,122.0200,PHO2,YDL106C,0.0,0.0,0.030958734243,0.902942043613,0.922369234448
2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine,312.0600,GCR1,YPL075W,0.0,0.0,0.889636004695,7.78694288896e-07,1.86886629335e-05
2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine,312.0600,MET31,YPL038W,0.0,0.0,0.726388483471,0.000640480803043,0.00242008663295
2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine,312.0600,HAP5,YOR358W,0.0,0.0,-0.867137276432,3.19143274341e-06,4.17370605485e-05
L-Proline,114.0600,RGT1,YKL038W,0.0,0.0,0.810356450039,4.5514659678e-05,0.000334693659046
2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine,312.0600,INO4,YOL108C,0.0,0.0,-0.880144140693,1.46071112735e-06,2.59534016185e-05
2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine,312.0600,YAP7,YOL028C,0.0,0.0,-0.521451912622,0.0264646411939,0.0499989414944
L-Proline,114.0600,ASH1,YKL185W,0.0,0.0,0.821025997972,2.96858939337e-05,0.000229907774295
L-Proline,114.0600,DAL80,YKR034W,0.0,0.0,0.33918616896,0.168523326682,0.241664442201
L-Proline,114.0600,CHA4,YLR098C,0.0,0.0,0.694878060728,0.00137093149128,0.0046063298107
2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine,312.0600,FKH2,YNL068C,0.0,0.0,0.887132178359,9.24196224413e-07,2.08087067435e-05
L-Proline,114.0600,ACE2,YLR131C,0.0,0.0,0.673613926759,0.00217854336842,0.00681653111264
L-Proline,114.0600,RFX1,YLR176C,0.0,0.0,0.840525919355,1.25906294354e-05,0.000117512541397
2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine,312.0600,MCM1,YMR043W,0.0,0.0,-0.365310316609,0.136040490623,0.202807120492
2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine,312.0600,MSN2,YMR037C,0.0,0.0,-0.880144140693,1.46071112735e-06,2.59534016185e-05
2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine,312.0600,MAC1,YMR021C,0.0,0.0,-0.715601534507,0.000840280082012,0.00300847819527
2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine,312.0600,SOK2,YMR016C,0.0,0.0,-0.880144140693,1.46071112735e-06,2.59534016185e-05
L-Proline,114.0600,GZF3,YJL110C,0.0,0.0,0.224180404974,0.371164286893,0.449387070789
L-Proline,114.0600,SIP4,YJL089W,0.0,0.0,-0.670526058904,0.00232314251381,0.00716630402564
Xanthosine 5-phosphate,363.0300,PDR3,YBL005W,0.0,0.0,0.251915156928,0.313242597993,0.395674860622
Xanthosine 5-phosphate,363.0300,UME6,YDR207C,0.0,0.0,0.271782695813,0.275274532682,0.357856892487
Xanthosine 5-phosphate,363.0300,GLN3,YER040W,0.0,0.0,0.326556351381,0.185966406228,0.258933700618
Xanthosine 5-phosphate,363.0300,GCN4,YEL009C,0.0,0.0,0.512393072938,0.0296949822957,0.0551478242635
Xanthosine 5-phosphate,363.0300,STP1,YDR463W,0.0,0.0,0.42186278075,0.0811957084616,0.130390755353
Xanthosine 5-phosphate,363.0300,SUM1,YDR310C,0.0,0.0,0.445680758579,0.0637880895187,0.106508553141
Xanthosine 5-phosphate,363.0300,YAP6,YDR259C,0.0,0.0,-0.0242240047591,0.923990106386,0.939038805188
Xanthosine 5-phosphate,363.0300,MET32,YDR253C,0.0,0.0,-0.403124239863,0.0971583499749,0.15211027695
L-Proline,114.0600,FKH1,YIL131C,0.0,0.0,0.761167161402,0.000243561241853,0.00116143614019
Xanthosine 5-phosphate,363.0300,SWI5,YDR146C,0.0,0.0,0.433702304242,0.0721552934317,0.117866238485
Xanthosine 5-phosphate,363.0300,HAP3,YBL021C,0.0,0.0,0.103177924875,0.68370628084,0.733766347594
Xanthosine 5-phosphate,363.0300,INO2,YDR123C,0.0,0.0,0.327027617762,0.185294745575,0.258640503099
L-Proline,114.0600,YAP5,YIR018W,0.0,0.0,-0.600480015788,0.00841337440068,0.0201257499355
Xanthosine 5-phosphate,363.0300,UGA3,YDL170W,0.0,0.0,0.504172822905,0.0328833151558,0.0605030836564
Xanthosine 5-phosphate,363.0300,PHO2,YDL106C,0.0,0.0,0.467642762046,0.0503534188112,0.0862524444577
Xanthosine 5-phosphate,363.0300,MBP1,YDL056W,0.0,0.0,0.343814619701,0.16241837682,0.234294408834
L-Proline,114.0600,ZAP1,YJL056C,0.0,0.0,0.819539760403,3.15584968674e-05,0.000242689285769
Xanthosine 5-phosphate,363.0300,REB1,YBR049C,0.0,0.0,0.0444120609473,0.861093280711,0.888765465535
2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine,312.0600,YOX1,YML027W,0.0,0.0,-0.672378081601,0.00223549743268,0.00697475198997
2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine,312.0600,HAP1,YLR256W,0.0,0.0,0.839388391742,1.32769377201e-05,0.000122867932121
Xanthosine 5-phosphate,363.0300,SPT2,YER161C,0.0,0.0,0.467131607881,0.050639484017,0.0866744773457
L-Proline,114.0600,SOK2,YMR016C,0.0,0.0,0.790639203772,9.39333293874e-05,0.000571449558168
Fumarate,115.0000,RPN4,YDL020C,0.0,0.0,0.415847085367,0.086094393927,0.137048218904
2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine,312.0600,PHO4,YFR034C,0.0,0.0,-0.641559928441,0.00410609493547,0.0114970658193
Fumarate,115.0000,MBP1,YDL056W,0.0,0.0,0.634433849405,0.00468339799127,0.0127537920361
2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine,312.0600,SWI4,YER111C,0.0,0.0,-0.779102224047,0.000138710351535,0.000765186849516
2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine,312.0600,STP1,YDR463W,0.0,0.0,-0.856708421564,5.64409308075e-06,6.45376926093e-05
2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine,312.0600,YHP1,YDR451C,0.0,0.0,-0.72516483697,0.000660922056597,0.00247166741714
2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine,312.0600,CAD1,YDR423C,0.0,0.0,-0.375430691813,0.124718990391,0.187852603458
2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine,312.0600,SUM1,YDR310C,0.0,0.0,-0.74868837131,0.000350621821048,0.00152845919594
2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine,312.0600,YAP6,YDR259C,0.0,0.0,0.790696693872,9.37454984039e-05,0.000571449558168
2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine,312.0600,MET32,YDR253C,0.0,0.0,0.781534478675,0.000128011540273,0.000719833169006
Fumarate,115.0000,PHO2,YDL106C,0.0,0.0,0.543786092143,0.0196634228179,0.0390416812117
Fumarate,115.0000,UGA3,YDL170W,0.0,0.0,0.381563630391,0.118190070218,0.179504251291
2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine,312.0600,SWI5,YDR146C,0.0,0.0,-0.654511442282,0.00320585409745,0.00937293888731
Fumarate,115.0000,INO2,YDR123C,0.0,0.0,0.564258187992,0.0147153648187,0.0308429527486
2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine,312.0600,RPN4,YDL020C,0.0,0.0,-0.798578619429,7.08279228755e-05,0.000463138274132
Fumarate,115.0000,YAP6,YDR259C,0.0,0.0,-0.551336027127,0.0177059238413,0.0357061289652
2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine,312.0600,THI2,YBR240C,0.0,0.0,-0.539143864858,0.0209490615122,0.0410763472886
Fumarate,115.0000,THI2,YBR240C,0.0,0.0,0.272228439566,0.274456777411,0.357219071433
Fumarate,115.0000,SMP1,YBR182C,0.0,0.0,-0.320263713291,0.19509062499,0.269328650428
2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine,312.0600,RIM101,YHL027W,0.0,0.0,-0.614096954233,0.00670368396902,0.0167653170813
2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine,312.0600,RGT1,YKL038W,0.0,0.0,-0.90019180317,3.60561781928e-07,1.1753237787e-05
2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine,312.0600,ACE2,YLR131C,0.0,0.0,-0.791507594846,9.11298747099e-05,0.000567030331528
2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine,312.0600,CHA4,YLR098C,0.0,0.0,-0.742572055574,0.000416075215491,0.00174751590506
L-Proline,114.0600,STB4,YMR019W,0.0,0.0,0.73081736775,0.000570858402992,0.00221448446205
L-Proline,114.0600,MSN2,YMR037C,0.0,0.0,0.790639203772,9.39333293874e-05,0.000571449558168
L-Proline,114.0600,CRZ1,YNL027W,0.0,0.0,0.317476595841,0.199224889986,0.274342471456
L-Proline,114.0600,FKH2,YNL068C,0.0,0.0,-0.808578792094,4.87487688377e-05,0.000346799059093
L-Proline,114.0600,INO4,YOL108C,0.0,0.0,0.790639203772,9.39333293874e-05,0.000571449558168
2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine,312.0600,SPT23,YKL020C,0.0,0.0,-0.83205888233,1.85150882747e-05,0.000161103397577
2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine,312.0600,STB5,YHR178W,0.0,0.0,-0.894402927405,5.55521357361e-07,1.42736311115e-05
