coef,coef_binary,feature,ion,random,type,zscore,zscore_abs
-0.023660879,Negative,YJL164C,147.03,Yes,Kinase/Phosphatase,-0.003936953,0.003936953
-0.023660879,Negative,YJL164C,147.03,Yes,Kinase/Phosphatase,0.303672597,0.303672597
-0.023660879,Negative,YJL164C,147.03,Yes,Kinase/Phosphatase,0.166370318,0.166370318
-0.023281941,Negative,YIL035C,147.03,No,Kinase/Phosphatase,0.277451456,0.277451456
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.053447864,0.053447864
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-1.351438265,1.351438265
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.117423256,0.117423256
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.686956161,0.686956161
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,0.232607562,0.232607562
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,0.118755703,0.118755703
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.060964317,0.060964317
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.175775463,0.175775463
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.05672971,0.05672971
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.050364269,0.050364269
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.006062912,0.006062912
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.024594043,0.024594043
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.032383251,0.032383251
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.08511642,0.08511642
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,0.203563285,0.203563285
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,0.008878458,0.008878458
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.15071627,0.15071627
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,0.391921464,0.391921464
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,0.066368901,0.066368901
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.198573323,0.198573323
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.24488506,0.24488506
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.470953066,0.470953066
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.19093993,0.19093993
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.110432132,0.110432132
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,0.144186786,0.144186786
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,0.013997953,0.013997953
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,0.071970365,0.071970365
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.149964992,0.149964992
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.123714438,0.123714438
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.116623263,0.116623263
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,0.083959085,0.083959085
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.043286389,0.043286389
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.309186891,0.309186891
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,0.517566068,0.517566068
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,0.435358759,0.435358759
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.603215589,0.603215589
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.372325441,0.372325441
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,0.190856991,0.190856991
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.048206625,0.048206625
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.107145818,0.107145818
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,0.40510269,0.40510269
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,0.118218651,0.118218651
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,0.184465237,0.184465237
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.017678562,0.017678562
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.171094928,0.171094928
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,0.062413994,0.062413994
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.17543783,0.17543783
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.13999376,0.13999376
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,0.264503115,0.264503115
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.231414655,0.231414655
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.107926683,0.107926683
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.018054176,0.018054176
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.023193238,0.023193238
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.017247918,0.017247918
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.363371409,0.363371409
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,0.001234341,0.001234341
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,0.166208322,0.166208322
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.182152299,0.182152299
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,0.162389183,0.162389183
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.135660483,0.135660483
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.578050015,0.578050015
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.124063347,0.124063347
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.047315409,0.047315409
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,0.009337871,0.009337871
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.021949829,0.021949829
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,0.011095169,0.011095169
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.150847094,0.150847094
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.064791362,0.064791362
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.047719135,0.047719135
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.788116789,0.788116789
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.008181341,0.008181341
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,0.312640804,0.312640804
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,0.060240572,0.060240572
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.21739077,0.21739077
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.645632014,0.645632014
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.252890075,0.252890075
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,0.00717676,0.00717676
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,0.033128798,0.033128798
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,0.174122039,0.174122039
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,0.003587693,0.003587693
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,0.101897844,0.101897844
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,0.068937501,0.068937501
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.006354927,0.006354927
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,0.110820815,0.110820815
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.039582826,0.039582826
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.139958532,0.139958532
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,0.122556896,0.122556896
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,0.220110727,0.220110727
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,0.117627127,0.117627127
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.078580037,0.078580037
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,0.063989888,0.063989888
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,0.103198131,0.103198131
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,0.183729006,0.183729006
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.024144404,0.024144404
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.352955921,0.352955921
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.065519917,0.065519917
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,-0.027397724,0.027397724
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,0.065475773,0.065475773
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,0.305952628,0.305952628
-0.023281941,Negative,YIL035C,147.03,Yes,Kinase/Phosphatase,0.0785495,0.0785495
0.020409466,Positive,YJR066W,171.01,No,Kinase/Phosphatase,-0.374513251,0.374513251
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.040269375,0.040269375
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.145346642,0.145346642
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,0.214503887,0.214503887
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.014668061,0.014668061
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.522428423,0.522428423
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,0.225930406,0.225930406
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.395008058,0.395008058
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,0.05366622,0.05366622
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,0.04576326,0.04576326
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.056936223,0.056936223
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.040613605,0.040613605
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.023126388,0.023126388
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,0.077567217,0.077567217
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.400982548,0.400982548
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,0.032749373,0.032749373
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,0.500828052,0.500828052
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.333589813,0.333589813
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.076945606,0.076945606
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.188317853,0.188317853
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,0.21780725,0.21780725
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.059609552,0.059609552
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,0.145381083,0.145381083
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.045913907,0.045913907
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.244539625,0.244539625
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,0.113473979,0.113473979
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.32931052,0.32931052
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,0.020687084,0.020687084
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.288107928,0.288107928
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.688284246,0.688284246
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.277183818,0.277183818
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.017220713,0.017220713
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.043864046,0.043864046
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,0.135658964,0.135658964
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.009808191,0.009808191
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,0.019460517,0.019460517
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.003931155,0.003931155
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,0.182933614,0.182933614
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.226788563,0.226788563
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,0.454753408,0.454753408
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.283567148,0.283567148
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.045883833,0.045883833
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.037354942,0.037354942
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.027038796,0.027038796
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.006309544,0.006309544
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,0.044452925,0.044452925
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.320671404,0.320671404
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,0.010269725,0.010269725
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.127736332,0.127736332
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,0.090173959,0.090173959
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.018154555,0.018154555
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.071445094,0.071445094
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.22090854,0.22090854
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,0.173944429,0.173944429
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,0.019760113,0.019760113
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.070523614,0.070523614
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.032278689,0.032278689
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,0.292130146,0.292130146
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,0.108949398,0.108949398
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.073369847,0.073369847
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,0.064656826,0.064656826
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,0.059278733,0.059278733
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.108487358,0.108487358
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.003306249,0.003306249
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.060628606,0.060628606
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,0.155015596,0.155015596
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.026433312,0.026433312
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.006890319,0.006890319
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,0.315877342,0.315877342
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.128413137,0.128413137
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.079484691,0.079484691
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,0.037340425,0.037340425
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,0.562679051,0.562679051
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.189322184,0.189322184
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,0.650404097,0.650404097
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.023536966,0.023536966
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.105702579,0.105702579
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.209743254,0.209743254
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.04418879,0.04418879
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.321157994,0.321157994
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,0.116825804,0.116825804
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,0.252284562,0.252284562
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,0.365440734,0.365440734
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,0.012698311,0.012698311
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.017231541,0.017231541
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.031207661,0.031207661
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.110904502,0.110904502
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.342103231,0.342103231
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.052846107,0.052846107
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.976946339,0.976946339
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,0.497602322,0.497602322
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,0.143151769,0.143151769
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,1.591325586,1.591325586
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.319053562,0.319053562
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,0.04829961,0.04829961
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.370103606,0.370103606
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,0.588965218,0.588965218
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.05828135,0.05828135
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,-0.11186365,0.11186365
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,0.126955335,0.126955335
0.020409466,Positive,YJR066W,171.01,Yes,Kinase/Phosphatase,0.169441066,0.169441066
0.019795045,Positive,YJL164C,154.06,No,Kinase/Phosphatase,0.396350715,0.396350715
0.019795045,Positive,YJL164C,154.06,Yes,Kinase/Phosphatase,-0.087948921,0.087948921
0.019795045,Positive,YJL164C,154.06,Yes,Kinase/Phosphatase,0.069994681,0.069994681
0.019795045,Positive,YJL164C,154.06,Yes,Kinase/Phosphatase,-0.200210544,0.200210544
0.019795045,Positive,YJL164C,154.06,Yes,Kinase/Phosphatase,-0.095692885,0.095692885
0.019795045,Positive,YJL164C,154.06,Yes,Kinase/Phosphatase,-0.102549755,0.102549755
0.019795045,Positive,YJL164C,154.06,Yes,Kinase/Phosphatase,-0.178024874,0.178024874
0.019795045,Positive,YJL164C,154.06,Yes,Kinase/Phosphatase,-0.227272603,0.227272603
0.019795045,Positive,YJL164C,154.06,Yes,Kinase/Phosphatase,0.278245435,0.278245435
0.019795045,Positive,YJL164C,154.06,Yes,Kinase/Phosphatase,-0.649788522,0.649788522
0.019795045,Positive,YJL164C,154.06,Yes,Kinase/Phosphatase,0.940142447,0.940142447
0.019795045,Positive,YJL164C,154.06,Yes,Kinase/Phosphatase,0.074595811,0.074595811
0.019795045,Positive,YJL164C,154.06,Yes,Kinase/Phosphatase,-0.065699269,0.065699269
0.019795045,Positive,YJL164C,154.06,Yes,Kinase/Phosphatase,0.053799327,0.053799327
0.019795045,Positive,YJL164C,154.06,Yes,Kinase/Phosphatase,0.478656241,0.478656241
0.019795045,Positive,YJL164C,154.06,Yes,Kinase/Phosphatase,-0.030963331,0.030963331
0.019795045,Positive,YJL164C,154.06,Yes,Kinase/Phosphatase,0.035903439,0.035903439
0.019795045,Positive,YJL164C,154.06,Yes,Kinase/Phosphatase,-0.091302128,0.091302128
0.019795045,Positive,YJL164C,154.06,Yes,Kinase/Phosphatase,0.179223381,0.179223381
0.019795045,Positive,YJL164C,154.06,Yes,Kinase/Phosphatase,-0.173851337,0.173851337
0.019795045,Positive,YJL164C,154.06,Yes,Kinase/Phosphatase,-0.022568917,0.022568917
0.019795045,Positive,YJL164C,154.06,Yes,Kinase/Phosphatase,-0.328826528,0.328826528
0.019795045,Positive,YJL164C,154.06,Yes,Kinase/Phosphatase,0.100492675,0.100492675
0.019795045,Positive,YJL164C,154.06,Yes,Kinase/Phosphatase,-0.066745059,0.066745059
0.019795045,Positive,YJL164C,154.06,Yes,Kinase/Phosphatase,0.122658023,0.122658023
0.019795045,Positive,YJL164C,154.06,Yes,Kinase/Phosphatase,-0.094266879,0.094266879
0.019795045,Positive,YJL164C,154.06,Yes,Kinase/Phosphatase,-0.103270207,0.103270207
0.019795045,Positive,YJL164C,154.06,Yes,Kinase/Phosphatase,-0.076802602,0.076802602
0.019795045,Positive,YJL164C,154.06,Yes,Kinase/Phosphatase,-0.150529047,0.150529047
0.019795045,Positive,YJL164C,154.06,Yes,Kinase/Phosphatase,-0.696105216,0.696105216
0.019795045,Positive,YJL164C,154.06,Yes,Kinase/Phosphatase,-0.153762497,0.153762497
0.019795045,Positive,YJL164C,154.06,Yes,Kinase/Phosphatase,-0.395418083,0.395418083
0.019795045,Positive,YJL164C,154.06,Yes,Kinase/Phosphatase,-1.644360761,1.644360761
0.019795045,Positive,YJL164C,154.06,Yes,Kinase/Phosphatase,-0.153652994,0.153652994
0.019795045,Positive,YJL164C,154.06,Yes,Kinase/Phosphatase,0.721966001,0.721966001
0.019795045,Positive,YJL164C,154.06,Yes,Kinase/Phosphatase,0.049555898,0.049555898
0.019795045,Positive,YJL164C,154.06,Yes,Kinase/Phosphatase,-0.132774632,0.132774632
0.019795045,Positive,YJL164C,154.06,Yes,Kinase/Phosphatase,-0.283508637,0.283508637
0.019795045,Positive,YJL164C,154.06,Yes,Kinase/Phosphatase,0.063921322,0.063921322
0.019795045,Positive,YJL164C,154.06,Yes,Kinase/Phosphatase,0.054747352,0.054747352
0.019795045,Positive,YJL164C,154.06,Yes,Kinase/Phosphatase,0.23494739,0.23494739
0.019795045,Positive,YJL164C,154.06,Yes,Kinase/Phosphatase,-0.170606336,0.170606336
0.019795045,Positive,YJL164C,154.06,Yes,Kinase/Phosphatase,0.09441752,0.09441752
0.019795045,Positive,YJL164C,154.06,Yes,Kinase/Phosphatase,-0.581574204,0.581574204
0.019795045,Positive,YJL164C,154.06,Yes,Kinase/Phosphatase,0.030235981,0.030235981
0.019795045,Positive,YJL164C,154.06,Yes,Kinase/Phosphatase,0.058916118,0.058916118
0.019795045,Positive,YJL164C,154.06,Yes,Kinase/Phosphatase,-0.005387609,0.005387609
0.019795045,Positive,YJL164C,154.06,Yes,Kinase/Phosphatase,-0.425700209,0.425700209
0.019795045,Positive,YJL164C,154.06,Yes,Kinase/Phosphatase,-0.087776738,0.087776738
0.019795045,Positive,YJL164C,154.06,Yes,Kinase/Phosphatase,0.03617273,0.03617273
